City,Price,Area,Location,bhk,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,Intercom,ClubHouse,24X7Security,CarParking,WashingMachine,Gasconnection,LiftAvailable
Chennai,7320000,910,Chromepet,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3159000,880,Chromepet,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5600000,1220,Chromepet,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6600000,880,Anakaputhur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5160000,1185,Ambattur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4240000,1100,Chromepet,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4083000,860,Chromepet,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2070000,833,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2840000,780,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2840000,450,Pammal,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6512000,789,Kundrathur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6099000,789,Kundrathur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3800000,1371,Madambakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5424000,1263,Madambakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5050000,1168,Kundrathur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6900000,1142,Madambakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6255000,1000,Madambakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5846000,1453,Pallavaram,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5705000,1331,Ayapakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5691000,1244,Ayapakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5597000,1214,Ayapakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5500000,1211,Ayapakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2707000,1191,Ayapakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2707000,1183,Ambattur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7113000,752,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2930000,752,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6698999,1355,Kolathur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5200000,637,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,46100000,1276,Kolathur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4000000,1200,Pozhichalur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3400000,2882,Egmore,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6344000,912,Madambakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4794000,627,Selaiyur,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,14200000,1220,Sunnambu Kolathur S Kolathur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3159000,922,Sunnambu Kolathur S Kolathur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3159000,560,Sunnambu Kolathur S Kolathur,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2240000,1801,Velachery,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4165000,854,Anakaputhur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,16900000,854,Anakaputhur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,80300000,560,Pozhichalur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,80300000,850,Pozhichalur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,13700000,3234,Kolathur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,96900000,3826,Nungambakkam,5,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,96900000,3826,Nungambakkam,5,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,14100000,1720,Thoraipakkam OMR,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,9741000,3800,Nungambakkam,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,35500000,3800,Nungambakkam,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,34800000,1889,Sholinganallur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4564000,1584,Perungudi,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4564000,4736,Sholinganallur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8400000,4643,Sholinganallur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8400000,815,Vanagaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,13700000,815,Vanagaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,16700000,1529,Porur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,51600000,1529,Maduravoyal,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,35500000,1720,Thoraipakkam OMR,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8474000,2229,Sholinganallur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,13700000,2348,Alwarpet,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3200000,4736,Sholinganallur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4000000,1599,Ayanambakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8400000,1720,Thoraipakkam OMR,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4978000,832,Perungalathur,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,9246000,980,Selaiyur,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8056999,1529,Maduravoyal,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7678000,889,Ambattur INDUSTRIAL ESTATE,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8798000,1745,Porur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3500000,1465,Manapakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6344000,1396,Madipakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4794000,1375,Mogappair,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2912000,855,Perumbakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,14100000,1220,Sunnambu Kolathur S Kolathur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8084000,922,Sunnambu Kolathur S Kolathur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,13700000,560,Sunnambu Kolathur S Kolathur,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7113000,1889,Sholinganallur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,20200000,1304,Porur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7113000,1720,Thoraipakkam OMR,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8145000,1395,Velappanchavadi,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7113000,1263,Egmore,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,21100000,1395,Velappanchavadi,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6344000,1086,Porur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5100000,1395,Velappanchavadi,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4579000,1565,Anna Nagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2800000,1197,Ayanambakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7358000,956,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3311999,864,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,10400000,521,Selaiyur,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8145000,1189,Poonamallee,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,61100000,532,Poonamallee,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6360000,1165,Royapuram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8478000,1086,Porur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7367000,2781,Alwarpet,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,9557000,1339,Madhavaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6698999,1785,Madhavaram,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7375000,1198,Perungudi,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3350000,1554,Perungudi,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3500000,1276,Kolathur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5300000,1172,Kattupakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6500000,551,Kattupakkam,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3700000,522,Porur,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4000000,1060,Selaiyur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5951000,1600,Guduvancheri,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2455000,739,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7104000,790,Perumbakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8740000,1253,Madhavaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,24600000,491,Selaiyur,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,54500000,1480,Kanathur Reddikuppam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6716000,1821,Kanathur Reddikuppam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6739000,1975,Thiruvanmiyur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,13899999,2599,Nungambakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7386000,1414,Velappanchavadi,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8145000,1498,Ambattur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5500000,1856,Sholinganallur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5000000,1555,Madhavaram,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4800000,1086,Porur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5780000,1021,Selaiyur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6552000,991,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6550000,921,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6050000,1100,Madambakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6798000,1240,Madambakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6010000,1250,Madambakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5898000,1150,Madambakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5015000,1269,Sembakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4653000,1135,Sembakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7459999,1115,Sembakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6473999,926,Rajakilpakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6242000,818,Rajakilpakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5860000,1200,tambaram west,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6350000,1030,tambaram west,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6230000,990,tambaram west,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5200000,930,tambaram west,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5380000,1210,Selaiyur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4850000,1150,Selaiyur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8050000,1010,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7630000,960,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6886000,844,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6886000,1250,Tambaram Sanatoruim,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6576000,1150,Tambaram Sanatoruim,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6066000,1030,Tambaram Sanatoruim,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7419000,1030,Tambaram Sanatoruim,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7666000,980,Tambaram Sanatoruim,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6300000,930,Tambaram Sanatoruim,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5200000,1562,Madhavaram,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7859999,1614,Madhavaram,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,13000000,1220,Pammal,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,17100000,1200,Pammal,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,12400000,1240,Chromepet,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,9226000,1970,Mogappair,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,12200000,2580,Mogappair,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7900000,1880,Mogappair,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8430000,1390,Mogappair,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6628000,1850,Mogappair,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6534000,1190,Mogappair,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6534000,1270,Mogappair,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5712000,1217,Selaiyur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5474000,1199,Selaiyur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5271000,1199,Selaiyur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4692000,1060,Selaiyur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3019000,995,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5250000,956,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4800000,864,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2850000,521,Selaiyur,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7065000,990,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6422000,920,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5872000,490,Selaiyur,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5384000,1395,Selaiyur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4991000,1283,Selaiyur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4812000,1149,Selaiyur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4665000,1069,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7433000,988,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6131000,951,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7666000,900,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6300000,1297,Rajakilpakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5200000,1060,Rajakilpakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7859999,1614,Madhavaram,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5243000,1220,Pammal,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4165000,1200,Pammal,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5045000,1240,Chromepet,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5049000,1070,Pammal,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4949000,850,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7600000,1120,Perumbakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5780000,1122,Perumbakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5480000,1122,Perumbakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5112000,1250,Chromepet,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4283000,930,Chromepet,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5250000,880,Chromepet,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6845000,951,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5615000,780,Madambakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7020000,1000,Madambakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4930000,1190,Selaiyur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7800000,930,Chitlapakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6700000,1240,Chromepet,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6372000,860,Chromepet,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2847000,1300,Chromepet,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2827000,1150,Chromepet,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2100000,1149,Madambakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4893000,730,Pozhichalur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6828000,725,Pozhichalur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5674000,580,Pozhichalur,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5471000,844,Madambakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4992000,1217,Selaiyur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7840000,995,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7359999,956,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7248999,864,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3549000,1300,Iyyappanthangal,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3270000,1200,Iyyappanthangal,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2082999,1181,Iyyappanthangal,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2082999,543,Iyyappanthangal,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2540000,711,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2540000,453,Pammal,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2760000,453,Pammal,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3270000,635,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2082999,635,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2082999,600,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2540000,711,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2540000,453,Pammal,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2760000,453,Pammal,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4900000,635,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4900000,635,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,40000000,600,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,70000000,913,Kovur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4480000,913,Kovur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2999000,2883,Chetpet,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2116000,5498,Nungambakkam,4,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2930000,1120,Pammal,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4000000,652,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2300000,460,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4770000,637,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2510000,790,Perumbakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4880000,570,Avadi,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5900000,1015,Medavakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3300000,717,Selaiyur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7000000,1135,Shanthi Nagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3685000,1047,Kolapakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5500000,780,Serapanacheri,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,12500000,1275,Perungalathur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,15000000,670,Thoraipakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5900000,1150,Sunnambu Kolathur S Kolathur,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8322000,1400,Thiruvanmiyur,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7798999,1300,Thiruvanmiyur,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8000000,995,Adambakkam,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,13000000,1193,Kolapakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5900000,1118,Kolapakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7028000,1338,Perambur,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5750000,1690,Porur,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4793000,850,Porur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4000000,891,Annamalai Colony,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,9004000,1515,Perumbakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,38400000,1004,Avadi,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2070000,700,Saidapet,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5243000,1147,Annamalai Colony,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2999000,2400,Kotturpuram,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2540000,450,Pammal,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5005000,1070,Pammal,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6050000,652,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4800000,635,Pozhichalur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6300000,910,Medavakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3299000,1100,Medavakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4537000,700,Madhavaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5843000,700,Vanagaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7200000,564,Selaiyur,1,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7198999,825,Medavakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4324000,899,Velachery,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2930000,1458,Madipakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,16000000,1178,Chromepet,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8817000,920,Medavakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2950000,637,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5200000,2408,Palavakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7100000,1304,Chromepet,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8508000,576,Kuthambakkam,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3200000,811,Kilkattalai,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,16000000,1123,Iyappanthangal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3420000,1210,Chromepet,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,25500000,690,Chromepet,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5100000,1708,Porur,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2280000,950,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3850000,2350,Kilpauk,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4760000,804,Madipakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5300000,453,Avadi,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4200000,1015,Perumbakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,20500000,1035,Sithalapakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4595000,793,Kilkattalai,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,3167000,510,Adambakkam,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5200000,1350,Anna Nagar East,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2070000,1149,Guduvancheri,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,8800000,792,Guduvancheri,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7700000,830,Madipakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,2723000,450,Pammal,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6700000,1034,Virugambakkam,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,4500000,954,Adambakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,7358000,592,Kanathur Reddikuppam,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5874000,1123,Porur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,11200000,860,Kolathur,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,6500000,1038,Chromepet,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,5150000,822,Chromepet,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Chennai,12000000,1400,Nanganallur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
